"'@timestamp"	"kubernetes.container_name"	log
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Not subject to any constraint  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Processing socket [org.apache.tomcat.util.net.NioChannel@3cca8bb0:java.nio.channels.SocketChannel[connected local=/100.65.100.68:8081 remote=/169.254.7.127:57874]] with status [OPEN_READ]  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@1a82cd8f:org.apache.tomcat.util.net.NioChannel@3cca8bb0:java.nio.channels.SocketChannel[connected local=/100.65.100.68:8081 remote=/169.254.7.127:57874]], Read direct from socket: [142]  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"Connection: close"
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.c.r.RealmBase:log:173 :   No applicable constraints defined  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Popped processor [org.apache.coyote.http11.Http11Processor@7dbd337c] from cache  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"Host: 100.65.100.68:8081"
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"]  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.c.c.StandardWrapper:log:173 :   Returning instance  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting up[http-nio-8081-Acceptor] latch=1  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.t.u.n.SocketWrapperBase:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@1a82cd8f:org.apache.tomcat.util.net.NioChannel@3cca8bb0:java.nio.channels.SocketChannel[connected local=/100.65.100.68:8081 remote=/169.254.7.127:57874]], Read from buffer: [0]  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"Accept: */*"
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Security checking request GET /management/actuator/health/readiness  "
"May 19, 2026 @ 10:30:11.414"	"gop-standard-adapter"	"2026-05-19 02:30:11.414 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:traceDebug:117 : GET ""/management/actuator/health/readiness"", parameters={}, headers={masked} in DispatcherServlet 'dispatcherServletRegistration'  "
"May 19, 2026 @ 10:30:11.415"	"gop-standard-adapter"	"2026-05-19 02:30:11.415 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.HttpEntityMethodProcessor:traceDebug:117 : Writing [org.springframework.boot.actuate.health.CompositeHealth@15016293]  "
"May 19, 2026 @ 10:30:11.415"	"gop-standard-adapter"	"2026-05-19 02:30:11.415 [gop-standard-adapter - ] TRACE o.s.w.m.HandlerMethod:invokeForRequest:148 : Arguments: [org.apache.catalina.connector.RequestFacade@8a0685b, null]  "
"May 19, 2026 @ 10:30:11.415"	"gop-standard-adapter"	"2026-05-19 02:30:11.415 [gop-standard-adapter - ] DEBUG o.s.w.s.DispatcherServlet:logResult:1135 : Completed 200 OK, headers={masked}  "
"May 19, 2026 @ 10:30:11.415"	"gop-standard-adapter"	"2026-05-19 02:30:11.415 [gop-standard-adapter - ] TRACE o.s.b.a.e.w.s.WebMvcEndpointHandlerMapping:getHandler:525 : Mapped to Actuator web endpoint 'health-path'  "
"May 19, 2026 @ 10:30:11.415"	"gop-standard-adapter"	"2026-05-19 02:30:11.415 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:processDispatchResult:1166 : No view rendering, null ModelAndView returned.  "
"May 19, 2026 @ 10:30:11.415"	"gop-standard-adapter"	"2026-05-19 02:30:11.415 [gop-standard-adapter - ] DEBUG o.s.w.s.m.m.a.HttpEntityMethodProcessor:writeWithMessageConverters:275 : Using 'application/vnd.spring-boot.actuator.v3+json', given [*/*] and supported [application/vnd.spring-boot.actuator.v3+json, application/vnd.spring-boot.actuator.v2+json, application/json]  "
"May 19, 2026 @ 10:30:11.415"	"gop-standard-adapter"	"2026-05-19 02:30:11.415 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.RequestMappingHandlerAdapter:prepareResponse:405 : Applying default cacheSeconds=-1  "
"May 19, 2026 @ 10:30:11.416"	"gop-standard-adapter"	"2026-05-19 02:30:11.416 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Pushed Processor [org.apache.coyote.http11.Http11Processor@7dbd337c]  "
"May 19, 2026 @ 10:30:11.416"	"gop-standard-adapter"	"2026-05-19 02:30:11.416 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Calling [org.apache.tomcat.util.net.NioEndpoint@24dfa35].closeSocket([org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@1a82cd8f:org.apache.tomcat.util.net.NioChannel@3cca8bb0:java.nio.channels.SocketChannel[connected local=/100.65.100.68:8081 remote=/169.254.7.127:57874]])  "
"May 19, 2026 @ 10:30:11.416"	"gop-standard-adapter"	"2026-05-19 02:30:11.416 [gop-standard-adapter - ] TRACE o.a.c.h.Http11Processor:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@1a82cd8f:org.apache.tomcat.util.net.NioChannel@3cca8bb0:java.nio.channels.SocketChannel[connected local=/100.65.100.68:8081 remote=/169.254.7.127:57874]], Status in: [OPEN_READ], State out: [CLOSED]  "
"May 19, 2026 @ 10:30:11.416"	"gop-standard-adapter"	"2026-05-19 02:30:11.416 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting down[http-nio-8081-exec-1] latch=1  "
"May 19, 2026 @ 10:30:11.492"	"gop-standard-adapter"	"2026-05-19 02:30:11.492 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157811492; nextExpiration=1779157811490; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:11.830"	"gop-standard-adapter"	"2026-05-19 02:30:11.830 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157811830; nextExpiration=1779157811828; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:11.925"	"gop-standard-adapter"	"2026-05-19 02:30:11.925 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157811925; nextExpiration=1779157811924; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:12.284"	"gop-standard-adapter"	"2026-05-19 02:30:12.284 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157812284; nextExpiration=1779157812283; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:12.338"	"gop-standard-adapter"	"2026-05-19 02:30:12.338 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157812338; nextExpiration=1779157812337; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:12.415"	"gop-standard-adapter"	"2026-05-19 02:30:12.415 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157812415; nextExpiration=1779157811424; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:12.493"	"gop-standard-adapter"	"2026-05-19 02:30:12.493 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157812493; nextExpiration=1779157812492; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:12.831"	"gop-standard-adapter"	"2026-05-19 02:30:12.831 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157812831; nextExpiration=1779157812830; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:12.926"	"gop-standard-adapter"	"2026-05-19 02:30:12.926 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157812926; nextExpiration=1779157812925; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:13.286"	"gop-standard-adapter"	"2026-05-19 02:30:13.285 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157813285; nextExpiration=1779157813284; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:13.340"	"gop-standard-adapter"	"2026-05-19 02:30:13.339 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157813339; nextExpiration=1779157813338; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:13.416"	"gop-standard-adapter"	"2026-05-19 02:30:13.416 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157813416; nextExpiration=1779157813415; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:13.494"	"gop-standard-adapter"	"2026-05-19 02:30:13.494 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157813494; nextExpiration=1779157813493; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:13.729"	"gop-standard-adapter"	"2026-05-19 02:30:13.729 [gop-standard-adapter - ] DEBUG c.z.h.p.HikariPool:logPoolState:414 : HikariPool-1 - Pool stats (total=10, active=0, idle=10, waiting=0)  "
"May 19, 2026 @ 10:30:13.729"	"gop-standard-adapter"	"2026-05-19 02:30:13.729 [gop-standard-adapter - ] DEBUG c.z.h.p.HikariPool:fillPool:521 : HikariPool-1 - Fill pool skipped, pool has sufficient level or currently being filled (queueDepth=0).  "
"May 19, 2026 @ 10:30:13.832"	"gop-standard-adapter"	"2026-05-19 02:30:13.832 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157813831; nextExpiration=1779157813831; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:13.927"	"gop-standard-adapter"	"2026-05-19 02:30:13.927 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157813927; nextExpiration=1779157813926; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:14.101"	"gop-standard-adapter"	"2026-05-19 02:30:14.101 [gop-standard-adapter - ] TRACE o.a.c.s.ManagerBase:log:173 : End expire sessions StandardManager processingTime 0 expired sessions: 0  "
"May 19, 2026 @ 10:30:14.101"	"gop-standard-adapter"	"2026-05-19 02:30:14.101 [gop-standard-adapter - ] TRACE o.a.c.s.ManagerBase:log:173 : Start expire sessions StandardManager at 1779157814101 sessioncount 0  "
"May 19, 2026 @ 10:30:14.287"	"gop-standard-adapter"	"2026-05-19 02:30:14.287 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157814287; nextExpiration=1779157814285; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:14.341"	"gop-standard-adapter"	"2026-05-19 02:30:14.340 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157814340; nextExpiration=1779157814339; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:14.417"	"gop-standard-adapter"	"2026-05-19 02:30:14.417 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157814417; nextExpiration=1779157814416; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:14.495"	"gop-standard-adapter"	"2026-05-19 02:30:14.495 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157814495; nextExpiration=1779157814494; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:14.833"	"gop-standard-adapter"	"2026-05-19 02:30:14.833 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157814833; nextExpiration=1779157814831; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Popped processor [org.apache.coyote.http11.Http11Processor@770a2f7a] from cache  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"Host: 100.65.105.89:8081"
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"]  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.c.c.StandardWrapper:log:173 :   Returning instance  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Processing socket [org.apache.tomcat.util.net.NioChannel@6ce50d7a:java.nio.channels.SocketChannel[connected local=/100.65.105.89:8081 remote=/169.254.7.127:46010]] with status [OPEN_READ]  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@ba2367b:org.apache.tomcat.util.net.NioChannel@6ce50d7a:java.nio.channels.SocketChannel[connected local=/100.65.105.89:8081 remote=/169.254.7.127:46010]], Read direct from socket: [141]  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"Connection: close"
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting up[http-nio-8081-Acceptor] latch=1  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.t.u.n.SocketWrapperBase:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@ba2367b:org.apache.tomcat.util.net.NioChannel@6ce50d7a:java.nio.channels.SocketChannel[connected local=/100.65.105.89:8081 remote=/169.254.7.127:46010]], Read from buffer: [0]  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"Accept: */*"
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.c.r.RealmBase:log:173 :   No applicable constraints defined  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Found processor [null] for socket [org.apache.tomcat.util.net.NioChannel@6ce50d7a:java.nio.channels.SocketChannel[connected local=/100.65.105.89:8081 remote=/169.254.7.127:46010]]  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Received [GET /management/actuator/health/liveness HTTP/1.1"
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"(empty)"
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Not subject to any constraint  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Before fill(): parsingHeader: [true], parsingRequestLine: [true], parsingRequestLinePhase: [0], parsingRequestLineStart: [0], byteBuffer.position(): [0], byteBuffer.limit(): [0], end: [142]  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"User-Agent: kube-probe/1.35+"
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.c.v.RemoteIpValve:log:173 : Incoming request /management/actuator/health/liveness with originalRemoteAddr [169.254.7.127], originalRemoteHost=[169.254.7.127], originalSecure=[false], originalScheme=[http], originalServerName=[100.65.105.89], originalServerPort=[8081] will be seen as newRemoteAddr=[169.254.7.127], newRemoteHost=[169.254.7.127], newSecure=[false], newScheme=[http], newServerName=[100.65.105.89], newServerPort=[8081]  "
"May 19, 2026 @ 10:30:14.874"	"gop-standard-adapter"	"2026-05-19 02:30:14.874 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Security checking request GET /management/actuator/health/liveness  "
"May 19, 2026 @ 10:30:14.875"	"gop-standard-adapter"	"2026-05-19 02:30:14.875 [gop-standard-adapter - ] TRACE o.s.b.a.e.w.s.WebMvcEndpointHandlerMapping:getHandler:525 : Mapped to Actuator web endpoint 'health-path'  "
"May 19, 2026 @ 10:30:14.875"	"gop-standard-adapter"	"2026-05-19 02:30:14.875 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:traceDebug:117 : GET ""/management/actuator/health/liveness"", parameters={}, headers={masked} in DispatcherServlet 'dispatcherServletRegistration'  "
"May 19, 2026 @ 10:30:14.875"	"gop-standard-adapter"	"2026-05-19 02:30:14.875 [gop-standard-adapter - ] TRACE o.a.t.u.h.Parameters:log:173 : Set encoding to ISO-8859-1  "
"May 19, 2026 @ 10:30:14.876"	"gop-standard-adapter"	"2026-05-19 02:30:14.876 [gop-standard-adapter - ] DEBUG o.s.w.s.m.m.a.HttpEntityMethodProcessor:writeWithMessageConverters:275 : Using 'application/vnd.spring-boot.actuator.v3+json', given [*/*] and supported [application/vnd.spring-boot.actuator.v3+json, application/vnd.spring-boot.actuator.v2+json, application/json]  "
"May 19, 2026 @ 10:30:14.876"	"gop-standard-adapter"	"2026-05-19 02:30:14.876 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.RequestMappingHandlerAdapter:prepareResponse:405 : Applying default cacheSeconds=-1  "
"May 19, 2026 @ 10:30:14.876"	"gop-standard-adapter"	"2026-05-19 02:30:14.875 [gop-standard-adapter - ] TRACE o.s.w.m.HandlerMethod:invokeForRequest:148 : Arguments: [org.apache.catalina.connector.RequestFacade@7c7cc795, null]  "
"May 19, 2026 @ 10:30:14.876"	"gop-standard-adapter"	"2026-05-19 02:30:14.876 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.HttpEntityMethodProcessor:traceDebug:117 : Writing [org.springframework.boot.actuate.health.CompositeHealth@456baea8]  "
"May 19, 2026 @ 10:30:14.877"	"gop-standard-adapter"	"2026-05-19 02:30:14.876 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:processDispatchResult:1166 : No view rendering, null ModelAndView returned.  "
"May 19, 2026 @ 10:30:14.877"	"gop-standard-adapter"	"2026-05-19 02:30:14.877 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Pushed Processor [org.apache.coyote.http11.Http11Processor@770a2f7a]  "
"May 19, 2026 @ 10:30:14.877"	"gop-standard-adapter"	"2026-05-19 02:30:14.877 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting down[http-nio-8081-exec-10] latch=1  "
"May 19, 2026 @ 10:30:14.877"	"gop-standard-adapter"	"2026-05-19 02:30:14.877 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Calling [org.apache.tomcat.util.net.NioEndpoint@37dc386f].closeSocket([org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@ba2367b:org.apache.tomcat.util.net.NioChannel@6ce50d7a:java.nio.channels.SocketChannel[connected local=/100.65.105.89:8081 remote=/169.254.7.127:46010]])  "
"May 19, 2026 @ 10:30:14.877"	"gop-standard-adapter"	"2026-05-19 02:30:14.877 [gop-standard-adapter - ] DEBUG o.s.w.s.DispatcherServlet:logResult:1135 : Completed 200 OK, headers={masked}  "
"May 19, 2026 @ 10:30:14.877"	"gop-standard-adapter"	"2026-05-19 02:30:14.877 [gop-standard-adapter - ] TRACE o.a.c.h.Http11Processor:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@ba2367b:org.apache.tomcat.util.net.NioChannel@6ce50d7a:java.nio.channels.SocketChannel[connected local=/100.65.105.89:8081 remote=/169.254.7.127:46010]], Status in: [OPEN_READ], State out: [CLOSED]  "
"May 19, 2026 @ 10:30:14.928"	"gop-standard-adapter"	"2026-05-19 02:30:14.928 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157814928; nextExpiration=1779157814927; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:15.262"	"gop-standard-adapter"	"2026-05-19 02:30:15.262 [gop-standard-adapter - ] DEBUG c.z.h.p.PoolBase:quietlyCloseConnection:132 : HikariPool-1 - Closing connection com.mysql.cj.jdbc.ConnectionImpl@4bd41e31: (connection has passed maxLifetime)  "
"May 19, 2026 @ 10:30:15.270"	"gop-standard-adapter"	"2026-05-19 02:30:15.270 [gop-standard-adapter - ] DEBUG c.z.h.p.HikariPool:call:738 : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5ec7cdae  "
"May 19, 2026 @ 10:30:15.275"	"gop-standard-adapter"	"2026-05-19 02:30:15.275 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Found processor [null] for socket [org.apache.tomcat.util.net.NioChannel@7fd1ab34:java.nio.channels.SocketChannel[connected local=/100.65.105.89:8081 remote=/169.254.7.127:46022]]  "
"May 19, 2026 @ 10:30:15.275"	"gop-standard-adapter"	"2026-05-19 02:30:15.275 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting up[http-nio-8081-Acceptor] latch=1  "
"May 19, 2026 @ 10:30:15.275"	"gop-standard-adapter"	"2026-05-19 02:30:15.275 [gop-standard-adapter - ] TRACE o.a.t.u.n.SocketWrapperBase:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@2e166202:org.apache.tomcat.util.net.NioChannel@7fd1ab34:java.nio.channels.SocketChannel[connected local=/100.65.105.89:8081 remote=/169.254.7.127:46022]], Read from buffer: [0]  "
"May 19, 2026 @ 10:30:15.275"	"gop-standard-adapter"	"2026-05-19 02:30:15.275 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Popped processor [org.apache.coyote.http11.Http11Processor@770a2f7a] from cache  "
"May 19, 2026 @ 10:30:15.275"	"gop-standard-adapter"	"2026-05-19 02:30:15.275 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Before fill(): parsingHeader: [true], parsingRequestLine: [true], parsingRequestLinePhase: [0], parsingRequestLineStart: [0], byteBuffer.position(): [0], byteBuffer.limit(): [0], end: [141]  "
"May 19, 2026 @ 10:30:15.275"	"gop-standard-adapter"	"2026-05-19 02:30:15.275 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Processing socket [org.apache.tomcat.util.net.NioChannel@7fd1ab34:java.nio.channels.SocketChannel[connected local=/100.65.105.89:8081 remote=/169.254.7.127:46022]] with status [OPEN_READ]  "
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"2026-05-19 02:30:15.275 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Received [GET /management/actuator/health/readiness HTTP/1.1"
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"(empty)"
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"2026-05-19 02:30:15.276 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Not subject to any constraint  "
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"Accept: */*"
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"2026-05-19 02:30:15.276 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Security checking request GET /management/actuator/health/readiness  "
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"2026-05-19 02:30:15.276 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:traceDebug:117 : GET ""/management/actuator/health/readiness"", parameters={}, headers={masked} in DispatcherServlet 'dispatcherServletRegistration'  "
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"Host: 100.65.105.89:8081"
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"]  "
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"2026-05-19 02:30:15.276 [gop-standard-adapter - ] TRACE o.a.c.c.StandardWrapper:log:173 :   Returning instance  "
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"User-Agent: kube-probe/1.35+"
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"2026-05-19 02:30:15.276 [gop-standard-adapter - ] TRACE o.a.c.v.RemoteIpValve:log:173 : Incoming request /management/actuator/health/readiness with originalRemoteAddr [169.254.7.127], originalRemoteHost=[169.254.7.127], originalSecure=[false], originalScheme=[http], originalServerName=[100.65.105.89], originalServerPort=[8081] will be seen as newRemoteAddr=[169.254.7.127], newRemoteHost=[169.254.7.127], newSecure=[false], newScheme=[http], newServerName=[100.65.105.89], newServerPort=[8081]  "
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"2026-05-19 02:30:15.276 [gop-standard-adapter - ] TRACE o.a.t.u.h.Parameters:log:173 : Set encoding to ISO-8859-1  "
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"2026-05-19 02:30:15.275 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@2e166202:org.apache.tomcat.util.net.NioChannel@7fd1ab34:java.nio.channels.SocketChannel[connected local=/100.65.105.89:8081 remote=/169.254.7.127:46022]], Read direct from socket: [142]  "
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"Connection: close"
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"2026-05-19 02:30:15.276 [gop-standard-adapter - ] TRACE o.a.c.r.RealmBase:log:173 :   No applicable constraints defined  "
"May 19, 2026 @ 10:30:15.276"	"gop-standard-adapter"	"2026-05-19 02:30:15.276 [gop-standard-adapter - ] TRACE o.s.b.a.e.w.s.WebMvcEndpointHandlerMapping:getHandler:525 : Mapped to Actuator web endpoint 'health-path'  "
